newID,Study_Number,Utterance_Number,Search_Task,Task_Order,System_Number,Action,Speaker,Content,Duration,Speech_Act,Search_Action
2088,21,8,Conference,2,0,Speech,User,Yes,6,S10,
2089,21,9,Conference,2,0,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes.,3,S2,
2090,21,,Conference,2,0,Search,Agent,,31,,SR3
2091,21,10,Conference,2,0,Speech,Agent," Conference on computer vision and Pattern Recognition, AAAI Conference on Artificial Intelligence, Neural Information Processing Systems and International Conference on Knowledge, Discovery and Data Mining",19,S4,
2092,21,11,Conference,2,0,Speech,User,can you repeat this,10,S9,
2093,21,12,Conference,2,0,Speech,Agent," One. Conference on Computer Vision and Pattern Recognition, two AAAI Conference on Artificial Intelligence, three neural information processing Systems and four International Conference on Knowledge, Discovery and Data Mining.",19,S9,
2094,21,13,Conference,2,0,Speech,User, What are the dates for those contents?,5,S1,
2095,21,14,Conference,2,0,Speech,Agent," Okay, please let me look into it. Gives me a few minutes.",8,S2,
2096,21,,Conference,2,0,Search,Agent,,49,,SR3
2097,21,15,Conference,2,0,Speech,Agent," One conference on computer vision and pattern recognition will be held between June 16th 2020 and June 18 2020.  AAAI conference on artificial intelligence will be held between February 7th 2020 and February 12 2020. Three Neural information processing systems will be held between December 10 2019 and December 12 2019 and four International Conference on Knowledge, Discovery and data mining will be held between August 22nd 2020 and August 27 2020.",39,S4,
2098,21,16,Conference,2,0,Speech,User, Can you repeat the 1st one?,7,S9,
2099,21,17,Conference,2,0,Speech,Agent, One conference on computer vision and pattern recognition will be held between June 16th 2020 and June 18 2020,20,S9,
2100,21,18,Conference,2,0,Speech,User,Bye Joanna,3,S12,
2101,21,19,Conference,2,0,Speech,Agent, It is always great talking to you. Bye,-864,S12,
2102,22,1,Sickness,0,0,Speech,User," Hey, Joanna",2,S12,
2103,22,2,Sickness,0,0,Speech,Agent, Hi. I am Joanna. How may I help you today?,18,S12,
2104,22,7,Sickness,0,0,Speech,User," Joanna, I've been sneezing every morning and, uh, my eyes are watery and red, you know the cause of that",10,S1,
2105,22,8,Sickness,0,0,Speech,Agent," Okay, please let me look into it. Give me a few minutes.",3,S2,
2106,22,,Sickness,0,0,Search,Agent,,4,,SR3
2107,22,9,Sickness,0,0,Speech,Agent," Allergic rhinitis, often called allergies or hay fever, occurs when your immune system overreacts to particles in the air that you breathe. Your are allergic to them. Your immune system attacks the particles in your body causing symptoms such as sneezing and a runny nose",18,S4,
2108,22,10,Sickness,0,0,Speech,User," Uh, I do you know what I could do about that? Like any medicine I could take.",2,S1,
2109,22,,Sickness,0,0,Search,Agent,,6,,SR4
2111,22,11,Sickness,0,0,Speech,Agent," Okay, Please let me look into it. Gives me a few minutes.  This is the summary of information found on Signa and health line.",14,S2,
2112,22,12,Sickness,0,0,Speech,Agent, There is no permanent cure for allergic rhinitis. One of the best things you can do is to avoid the things that cause your allergies. You can take anti histamines to treat allergies. You can also use decongestants to relieve a stuffy nose and Sinus pressure. Eye drops and nasal sprays will help you relieve itchiness. Your doctor may recommend immunotherapy or allergy shots if you have severe allergies.,27,S4,
2113,22,14,Sickness,0,0,Speech,User," um All right, Bye Joanna,",6,S12,
2114,22,15,Sickness,0,0,Speech,Agent, It is always great talking to you bye,10,S12,
2115,22,1,Perfume,1,0,Speech,User," Hi, Joanna.",2,S12,
2116,22,2,Perfume,1,0,Speech,Agent, Hi. I am Joanna. How may I help you Today?,6,S12,
2120,22,3,Perfume,1,0,Speech,User," Um,  can you find some perfume that has Bergamot  as one of the ingredients",13,S1,
2121,22,4,Perfume,1,0,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes.,11,S2,
2122,22,8,Perfume,1,0,Speech,Agent, Do you have any specific preferences? It would help me narrow the results down.,7,S5,
2124,22,9,Perfume,1,0,Speech,User," Um,  yeah. Do you think you could find some that are under 100 U. S. Dollars?",11,S1,
2125,22,10,Perfume,1,0,Speech,Agent," Okay, please let me look into it. Gives me a few minutes.",6,S2,
2126,22,,Perfume,1,0,Search,Agent,,21,,SR1
2127,22,,Perfume,1,0,Search,Agent,,21,,SR2
2128,22,12,Perfume,1,0,Speech,Agent, This is what I found from the top results. Popular perfume with the bergamot aroma are one Tom Ford Venetian Bergamot two Byredo Palermo three Rojo Parfums Elysium and four Aqua Di Parma. Do you want to know more about any of the above perfumes?,24,S4,
2129,22,13,Perfume,1,0,Speech,User," Um, could you actually repeat the top two for me?",9,S9,
2130,22,14,Perfume,1,0,Speech,Agent, This is what I found from the top results. Popular perfume with the bergamot aroma are one Tom Ford Venetian Bergamot two Byredo Palermo three Rojo Parfums Elysium and four Aqua Di Parma. Do you want to know more about any of the above perfumes?,25,S9,
2131,22,15,Perfume,1,0,Speech,User," Um, yeah.. do any of them… have a… pine scent.. in them",13,S1,
2132,22,16,Perfume,1,0,Speech,Agent," Okay, Please let me look into it. Give me a few minutes.",14,S2,
2133,22,,Perfume,1,0,Search,Agent,,13,,SR1
2134,22,,Perfume,1,0,Search,Agent,,13,,SR3
2135,22,,Perfume,1,0,Search,Agent,,27,,SR1
2136,22,,Perfume,1,0,Search,Agent,,27,,SR3
2137,22,,Perfume,1,0,Search,Agent,,7,,SR1
2138,22,,Perfume,1,0,Search,Agent,,7,,SR2
2139,22,17,Perfume,1,0,Speech,Agent," The closest I could find to a pine scent was from the Aqua di Parma, which has the notes of citron, bergamot, flowers and cedar. It is priced 113$ from Neiman Marcus",19,S4,
2140,22,18,Perfume,1,0,Speech,User," Uh, could you repeat that Joanna",3,S9,
2141,22,19,Perfume,1,0,Speech,Agent," The closest I could find to a pine scent was from the Aqua di Parma, which has the notes of citron, bergamot, flowers and cedar. It is priced 113$ from Neiman Marcus",18,S9,
2143,22,20,Perfume,1,0,Speech,User," Thanks. Um, stop Jonah  bye Joanna.",5,S7,
2144,22,21,Perfume,1,0,Speech,Agent, It is always great talking to you bye,10,S12,
2145,22,1,Conference,2,1,Speech,User,Hey Joanna,2,S12,
2146,22,2,Conference,2,1,Speech,Agent," Hi, I am Joanna. How may I help you today?",4,S12,
2147,22,3,Conference,2,1,Speech,User,"Um, Joanna can you find me some top conferences dealing with artificial intelligence and natural language processing",12,S1,
2148,22,4,Conference,2,1,Speech,Agent, Okay. Please let me look into it. Give me a few minutes,3,S2,
2149,22,,Conference,2,1,Search,Agent,,7,,SR1
2150,22,5,Conference,2,1,Speech,Agent, just to clarify You want me to go ahead and search for top conference in artificial intelligence and natural language processing?,10,S5,
2151,22,6,Conference,2,1,Speech,User, Yes.,2,S10,
2152,22,7,Conference,2,1,Speech,Agent, Okay. Please let me look into it. Give me a few minutes,2,S2,
2153,22,,Conference,2,1,Search,Agent,,8,,SR4
2155,22,8,Conference,2,1,Speech,Agent," the results vary, depending on if the conference, is focused on machine learning, artificial intelligence or natural language processing.  Based on Quora, the best conference for the intersection of machine learning and natural language processing is empirical methods in natural language processing. However, it doesn't quite have the same reputation as association for computational linguistics or neural information processing systems, the top conferences in natural language processing and the machine learning, respectively.",36,S4,
2156,22,9,Conference,2,1,Speech,User,Joanna can you repeat that?,3,S9,
2158,22,11,Conference,2,1,Speech,Agent," the results vary, depending on if the conference, is focused on machine learning, artificial intelligence or natural language processing.  Based on Quora, the best conference for the intersection of machine learning and natural language processing is empirical methods in natural language processing. However, it doesn't quite have the same reputation as association for computational linguistics or neural information processing systems, the top conferences in natural language processing and the machine learning, respectively.",39,S9,
2159,22,12,Conference,2,1,Speech,User,Joanna can you repeat that?,5,S9,
2161,22,14,Conference,2,1,Speech,Agent," the results vary, depending on if the conference, is focused on machine learning, artificial intelligence or natural language processing.  Based on Quora, the best conference for the intersection of machine learning and natural language processing is empirical methods in natural language processing. However, it doesn't quite have the same reputation as association for computational linguistics or neural information processing systems, the top conferences in natural language processing and the machine learning, respectively.",45,S9,
2163,22,15,Conference,2,1,Speech,User," Um,  when does empirical method method in natural language processing take place",30,S1,
2164,22,17,Conference,2,1,Speech,Agent, Just to clairfy I am going to search empirical methods in natural language Processing date. Is that okay?,9,S5,
2165,22,19,Conference,2,1,Speech,User, Yeah.,2,S10,
2166,22,20,Conference,2,1,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes.,8,S2,
2167,22,,Conference,2,1,Search,Agent,,17,,SR1
2168,22,,Conference,2,1,Search,Agent,,17,,SR2
2169,22,21,Conference,2,1,Speech,Agent, Empirical methods and natural language processing will be held from November 8 through 12 2020,9,S4,
2170,22,22,Conference,2,1,Speech,User,And when will neural info processing take place?,9,S1,
2171,22,,Conference,2,1,Search,Agent,,14,,SR3
2172,22,23,Conference,2,1,Speech,Agent, Just to clarify. I'm going to search neural information processing systems Date. Is that okay?,7,S5,
2173,22,24,Conference,2,1,Speech,User, Yes.,3,S10,
2175,22,25,Conference,2,1,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes. Neural information processing systems. It will be held between December 10 2019 and December 12 2019.,20,S2,
2177,22,26,Conference,2,1,Speech,User," All right. And, um,  what's the location of empirical methods and natural learning processing? Natural language.",15,S1,
2178,22,28,Conference,2,1,Speech,Agent," Okay, Please let me look into it. Gives me a few minutes",18,S2,
2179,22,30,Conference,2,1,Speech,Agent, just to clarify. I am going to search empirical methods on natural language processing. 2020 location. Is that okay?,9,S5,
2180,22,31,Conference,2,1,Speech,User, Yes.,2,S10,
2181,22,32,Conference,2,1,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes.,3,S2,
2182,22,,Conference,2,1,Search,Agent,,7,,SR1
2183,22,,Conference,2,1,Search,Agent,,7,,SR2
2184,22,33,Conference,2,1,Speech,Agent," This information was taken from acl2020.org. The Conference on empirical Methods and Natural Language processing 2020 will be held in Barcelona Bavaro Convention Center, Dominican Republic from November 8 through 12 2020.",22,S4,
2185,22,34,Conference,2,1,Speech,User," Okay. And, um, could you also give me the location of neural processing?",4,S1,
2186,22,,Conference,2,1,Search,Agent,,5,,SR3
2187,22,35,Conference,2,1,Speech,Agent, Just to clarify? I am going to search neural information processing systems. Location. Is that okay?,8,S5,
2188,22,36,Conference,2,1,Speech,User, Yes.,1,S10,
2189,22,37,Conference,2,1,Speech,Agent, Okay. Please let me look into it. Give me a few minutes.,2,S2,
2190,22,,Conference,2,1,Search,Agent,,5,,SR3
2191,22,38,Conference,2,1,Speech,Agent," According to my Google search neural information processing systems, it will be held between December 10 2019 and December 12 2019 at Vancouver, Canada.",24,S4,
2192,22,39,Conference,2,1,Speech,User," Um, Joanna can you give me a list of machine learning conferences",13,S1,
2193,22,40,Conference,2,1,Speech,Agent, Do you have any specific preferences? It could help me narrow the results down.,7,S5,
2194,22,41,Conference,2,1,Speech,User, Machine learning conferences in late 2020.,9,S6,
2195,22,42,Conference,2,1,Speech,Agent," Okay, Please let me look into it. Gives me a few minutes",28,S2,
2196,22,43,Conference,2,1,Speech,Agent, to clarify. You are looking for machine learning conferences in late 2020. Is that correct?,7,S5,
2197,22,44,Conference,2,1,Speech,User, Yes.,1,S10,
2198,22,45,Conference,2,1,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes.,5,S2,
2199,22,,Conference,2,1,Search,Agent,,34,,SR1
2200,22,,Conference,2,1,Search,Agent,,34,,SR3
2201,22,46,Conference,2,1,Speech,Agent," The largest machine learning conferences in 2020 is the ICML or international conference on machine learning held Sunday, July 12 through Sat the 18th 2020 at Messe Wien Exhibition and Congress Center.",14,S4,
2202,22,47,Conference,2,1,Speech,User," Uh, can you repeat that",3,S9,
2203,22,48,Conference,2,1,Speech,Agent," The largest machine learning conferences in 2020 is the ICML or international conference on machine learning held Sunday, July 12 through Sat the 18th 2020 at Messe Wien Exhibition and Congress Center.",21,S9,
2204,22,49,Conference,2,1,Speech,User," Uh, ICML location, please.",7,S1,
2205,22,50,Conference,2,1,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes.,6,S2,
2206,22,,Conference,2,1,Search,Agent,,9,,SR1
2207,22,,Conference,2,1,Search,Agent,,9,,SR3
2208,22,51,Conference,2,1,Speech,Agent, I'm going to query ICML 2020 location. Is that okay?,9,S5,
2209,22,52,Conference,2,1,Speech,User, Yes.,10,S10,
2210,22,53,Conference,2,1,Speech,Agent," It will be held in Vienna, Austria.",23,S4,
2211,22,54,Conference,2,1,Speech,User," Bye, Joanna.",3,S12,
2212,22,55,Conference,2,1,Speech,Agent, It is always great talking to you.,-1275,S12,
2213,23,1,Sickness,0,0,Speech,User," Hi, Joanna.",2,S12,
2214,23,2,Sickness,0,0,Speech,Agent,Hi I am Joanna. How may I help you today?,4,S12,
2215,23,3,Sickness,0,0,Speech,User, I've been sneezing a lot and my eyes are red and watery. But it's only May. What could have caused that?,9,S1,
2216,23,4,Sickness,0,0,Speech,Agent," Okay, Please let me look into it. Gives me a few minutes.",6,S2,
2217,23,,Sickness,0,0,Search,Agent,,5,,SR3
2218,23,5,Sickness,0,0,Speech,Agent," Allergic rhinitis, often called allergies or hay fever occurs when your immune system overreacts to particles in the air that you breathe. You are allergic to them. Your immune system attacks the particles in your body causing symtoms such as sneezing and a runny nose.",18,S4,
